date,symbol,open,high,low,close,volume,amount,turnover_rate,pe_ttm,pb,ma5,ma10,ma20,ma30,ma60,ema12,ema26,dif,dea,macd,k,d,j
2024-10-10,SH000001,118.76,119.74,115.7,116.78,5786829,68151930562.67,5.79,24.62,2.43,118.52,118.8,119.18,118.21,113.93,118.71914396991973,117.95072156835982,0.7684224015599028,1.3956338283134146,-1.2544228535070236,21.989735944766274,27.32171087332081,11.325786087657207
2024-10-11,SH000001,117.06,118.62,116.6,117.87,4321387,50762464379.49,4.32,20.23,1.62,118.33,118.59,119.35,118.27,114.03,118.58850643608592,117.94474219292576,0.6437642431601631,1.2452599112827645,-1.2029913362452027,28.129718438658614,27.59104672843341,29.207061859109018
2024-10-14,SH000001,117.93,120.61,117.05,119.95,4653228,55345992248.41,4.65,16.3,2.77,118.31,118.57,119.61,118.36,114.14,118.7979669843804,118.0932798082646,0.7046871761157973,1.1371453642493712,-0.8649163762671477,45.134275358857494,33.43878960524144,68.52524686608959
2024-10-15,SH000001,120.51,120.72,119.9,120.01,4316816,51913060895.45,4.32,19.54,2.73,118.46,118.68,119.7,118.5,114.29,118.98443360216802,118.23525908172648,0.7491745204415423,1.0595511954878054,-0.6207533500925262,56.84308611757483,41.24022177601923,88.048814800686
2024-10-16,SH000001,119.69,121.55,113.27,115.78,3111581,36633041903.45,3.11,18.34,2.2,118.08,118.36,119.61,118.53,114.37,118.49144381721909,118.05338803863563,0.4380557785834611,0.9352521121069366,-0.994392667046951,48.000060632328484,43.49350139478898,57.013179107407495
2024-10-17,SH000001,115.47,117.79,114.79,117.01,7355850,85504797064.08,7.36,22.95,1.86,118.12,118.32,119.49,118.58,114.46,118.26352938380077,117.97610003577374,0.28742934802703246,0.8056875592909558,-1.0365164225278467,47.056401130086975,44.681134639888306,51.806934110484306
2024-10-18,SH000001,117.28,117.69,117.14,117.6,9389334,110267757825.31,9.39,24.92,2.16,118.07,118.2,119.29,118.59,114.58,118.16144794013911,117.94824077386457,0.21320716627454317,0.6871914806876733,-0.9479686288262603,48.802496083504025,46.05492178776021,54.29764467499166
2024-10-21,SH000001,117.67,118.2,115.16,115.54,3258746,37998848548.8,3.26,18.71,2.1,117.19,117.75,118.94,118.57,114.73,117.75814825704079,117.76985256839312,-0.011704311352332297,0.5474123222796722,-1.118233267264009,41.67348370140208,44.59444242564083,35.831566252924574
2024-10-22,SH000001,115.25,118.31,114.75,117.69,3089233,35979446221.42,3.09,18.61,2.04,116.72,117.59,118.72,118.61,114.89,117.74766390980375,117.76393756332696,-0.016273653523214193,0.43467512711909495,-0.9018975612846183,45.57620330496049,44.92169605208071,46.88521781072005
2024-10-23,SH000001,118.09,118.56,117.93,118.44,7554443,89343561490.34,7.55,20.23,1.72,117.26,117.67,118.57,118.6,115.05,117.85417715444932,117.81401626233978,0.040160892109540214,0.35577228011718404,-0.6312227760152876,51.19734004549701,47.01357738321947,59.564865370052075
2024-10-24,SH000001,119.25,122.47,110.21,113.29,5926268,68904833501.46,5.93,23.71,1.54,116.51,117.32,118.06,118.56,115.19,117.1519960537648,117.4789039466109,-0.32690789284609423,0.2192362455245284,-1.0922882767412452,42.50567639792245,45.5109437214538,36.495141750859744
2024-10-25,SH000001,114.13,116.67,113.46,116.14,9190367,105810866251.36,9.19,17.45,2.04,116.22,117.15,117.87,118.62,115.35,116.99630435318561,117.37972587649158,-0.38342152330596946,0.09870469175842882,-0.9642524301287966,44.46001047517832,45.16063263936197,43.05876614681104
2024-10-28,SH000001,115.92,116.7,113.98,114.31,8635478,99405114162.79,8.64,19.77,2.49,115.97,116.58,117.58,118.6,115.48,116.58302676038782,117.15233877452924,-0.569312014141417,-0.03489864942154034,-1.0688267294397533,40.78736968057023,43.70287831976472,34.95635240218124
2024-10-29,SH000001,114.12,115.24,113.79,114.99,7418750,84983373387.12,7.42,23.22,2.38,115.43,116.08,117.38,118.49,115.64,116.33794572032816,116.99216553197152,-0.6542198116433582,-0.15876288186590393,-0.9909138595549085,40.1877733705161,42.53117667001518,35.50096677151794
2024-10-30,SH000001,115.39,115.51,115.34,115.47,8842445,102068682536.38,8.84,17.39,1.74,114.84,116.05,117.21,118.42,115.8,116.20441560950844,116.87941252960326,-0.6749969200948129,-0.26200968951168574,-0.8259744611662544,41.09309959339464,42.051817644474994,39.175663491233934
2024-10-31,SH000001,115.32,116.79,115.05,116.36,7610912,88165460103.25,7.61,23.28,2.73,115.45,115.98,117.15,118.32,115.97,116.22835166958407,116.84093752741042,-0.6125858578263461,-0.33212492317461784,-0.5609218693034566,44.116443774606765,42.74002635451892,46.86927861478247
2024-11-01,SH000001,116.16,116.55,114.28,114.6,8992707,103759699394.85,8.99,21.39,2.09,115.15,115.68,116.94,118.09,116.09,115.97783602810959,116.67494215500965,-0.6971061269000529,-0.4051211639197049,-0.5839699259606961,41.346797209172315,42.27561663940338,39.48915834871019
2024-11-04,SH000001,113.92,114.82,111.46,112.3,3966710,44867210636.33,3.97,17.92,2.85,114.74,115.36,116.55,117.75,116.16,115.41201510070812,116.35087236574967,-0.9388572650415483,-0.5118683841440735,-0.8539777617949496,33.24696757936121,39.26606695272265,21.208768832638327
2024-11-05,SH000001,112.86,112.94,112.61,112.69,7896091,89046659273.48,7.9,22.14,1.54,114.28,114.86,116.23,117.44,116.25,114.99324354675302,116.0796966349534,-1.086453088200372,-0.6267853249553332,-0.9193355264900775,28.90744005018861,35.81319131854464,15.095937513476557
2024-11-06,SH000001,112.53,123.91,108.5,118.76,3088960,35722994045.85,3.09,16.33,1.74,114.94,114.89,116.28,117.34,116.43,115.57274453956025,116.27823762495684,-0.705493085396597,-0.642526877043586,-0.12593241670602207,41.46500762160531,37.697130086231525,49.00076269235288
2024-11-07,SH000001,118.01,118.85,112.76,114.95,5093969,59333662711.13,5.09,16.08,2.91,114.66,115.06,116.19,117.06,116.5,115.47693768732022,116.17984965273781,-0.7029119654175986,-0.6546038947183885,-0.09661614139842012,41.59531764866701,38.996525940376685,46.79290106524766
2024-11-08,SH000001,114.83,115.71,114.53,115.43,7630964,87856190447.33,7.63,22.07,2.44,114.83,114.99,116.07,116.91,116.61,115.46971650465557,116.12430523401649,-0.654588729360924,-0.6546008616468957,2.426457194326659e-05,42.720477826777376,40.237843235843584,47.68574700864497
2024-11-11,SH000001,115.08,118.99,114.55,117.24,8422222,97829666515.23,8.42,24.48,1.64,115.81,115.28,115.93,116.81,116.75,115.74206781163163,116.20694929075601,-0.4648814791243865,-0.6166569851423939,0.30355101203601476,47.38579118800082,42.620492553229326,56.9163884575438
2024-11-12,SH000001,116.74,117.08,115.32,115.91,9424658,109630928625.91,9.42,18.95,1.99,116.46,115.37,115.72,116.71,116.82,115.76790353291906,116.18495304699631,-0.4170495140772488,-0.5767354909293648,0.3193719537042321,47.61908034640244,44.286688484287026,54.283864070633285
2024-11-13,SH000001,116.92,118.26,116.17,118.03,9804717,115181988468.11,9.8,20.14,2.52,116.31,115.63,115.84,116.68,116.93,116.11591837400844,116.32162319166325,-0.20570481765480508,-0.5025293562744529,0.5936490772392957,52.36037327008703,46.97791674622036,63.12528631782038
2024-11-14,SH000001,118.01,121.04,117.28,119.88,9171178,109083883514.54,9.17,20.75,1.92,117.3,115.98,115.98,116.76,117.05,116.69500785493022,116.58520665894746,0.10980119598276872,-0.38006324582300866,0.9797288836115547,59.52296569725464,51.159599729898446,76.24969763196702
2024-11-15,SH000001,121.19,121.36,120.67,120.85,3440038,41631319660.86,3.44,22.89,2.01,118.38,116.6,116.14,116.83,117.2,117.33423741571019,116.9011172768032,0.4331201389069861,-0.21742656887700973,1.3010934155679916,66.39623194439514,56.23847713473067,86.71174156372408
2024-11-18,SH000001,121.62,122.37,117.98,119.2,4760943,57327967647.84,4.76,24.28,1.74,118.77,117.29,116.33,116.8,117.29,117.62127781329325,117.0714048859289,0.5498729273643477,-0.06396666962873826,1.2276791939861718,67.40929847558422,59.96208424834852,82.30372693005563
2024-11-19,SH000001,119.64,122.07,119.19,121.35,5471890,65932960703.99,5.47,16.25,1.64,119.86,118.16,116.51,116.87,117.41,118.1949273804789,117.38833785734157,0.8065895231373332,0.11014456892447604,1.3928899084257145,74.73488438087851,64.88635095919184,94.43195122425186
2024-11-20,SH000001,122.11,123.29,119.16,120.09,6969274,84399659404.55,6.97,24.13,1.72,120.27,118.29,116.59,116.95,117.52,118.48647701425138,117.58846097901997,0.8980160352314073,0.26771886218586227,1.26059434609109,70.98002946548674,66.9175771279568,79.10493414054662
2024-11-21,SH000001,120.95,122.08,120.63,121.75,7600582,92232237701.59,7.6,21.46,1.93,120.65,118.97,117.02,117.12,117.66,118.98855747359733,117.8967231287222,1.0918343448751244,0.4325419587237147,1.3185847723028195,74.77997387706742,69.53837604432701,85.26316954254824
2024-11-22,SH000001,122.2,123.11,118.84,120.22,4614963,55938074990.2,4.61,21.69,1.87,120.52,119.45,117.22,117.19,117.73,119.17801016996697,118.06881771177981,1.1091924581871524,0.5678720586164023,1.0826407991415001,70.34683327479942,69.80786178781781,71.42477624876264
2024-11-25,SH000001,119.82,119.87,119.45,119.51,6564230,78549875998.29,6.56,22.1,1.94,120.58,119.68,117.48,117.18,117.77,119.22908552843359,118.17557195535169,1.0535135730819007,0.665000361509502,0.7770264231447974,62.53459296971647,67.3834388484507,52.83690121224802
2024-11-26,SH000001,119.02,119.03,118.98,119.0,5231494,62261572611.44,5.23,22.53,2.12,120.11,119.99,117.68,117.15,117.82,119.19384160098227,118.23664069939971,0.9572009015825529,0.7234404695241122,0.4675208641168813,51.22938477515206,61.99875415735115,29.690646010753895
2024-11-27,SH000001,119.29,119.97,119.06,119.71,4246924,50751537182.38,4.25,16.15,2.18,120.04,120.16,117.89,117.28,117.9,119.27325058544653,118.3457784253701,0.9274721600764337,0.7642468076345765,0.3264507048837144,45.01293573836245,56.33681468435492,22.36517784637752
2024-11-28,SH000001,119.57,120.38,119.31,120.05,6852925,82105547241.75,6.85,15.93,1.99,119.7,120.17,118.08,117.38,117.98,119.39275049537784,118.47201706052788,0.9207334348499643,0.7955441330776541,0.25037860354462027,43.00297410806079,51.89220115892354,25.224520006335297
2024-11-29,SH000001,119.49,120.4,116.23,116.69,7306896,86284490270.02,7.31,21.73,2.48,118.99,119.76,118.18,117.35,117.97,118.97694272685817,118.34001579678507,0.636926930073102,0.7638206924767438,-0.2537875248072836,30.840509650888464,44.87497065624518,2.771587640175028
2024-12-02,SH000001,116.34,118.46,115.72,117.53,5845889,68360554352.01,5.85,22.22,2.14,118.6,119.59,118.44,117.41,117.99,118.75433615349537,118.28001462665284,0.47432152684253026,0.7059208593499011,-0.4631986650147417,28.53039701076404,39.4267794410848,6.737632150122536
2024-12-03,SH000001,116.1,117.41,115.68,117.15,7766351,90575991400.3,7.77,24.5,1.52,118.23,119.17,118.66,117.4,118.0,118.50751520680377,118.19630983949337,0.31120536731040715,0.6269777609420024,-0.6315447872631905,25.615150272765977,34.822903051645184,7.199644715007565
2024-12-04,SH000001,117.27,120.56,115.79,119.81,6186088,73329436230.66,6.19,21.47,2.48,118.25,119.14,118.72,117.44,118.02,118.70789748268012,118.31584244397534,0.39205503870478253,0.5799932164945585,-0.3758763555795519,35.6052549597713,35.08368702102055,36.6483908372728
2024-12-05,SH000001,119.7,119.98,117.71,118.45,6006170,71518930035.94,6.01,19.18,2.55,117.93,118.81,118.89,117.61,118.09,118.66822094688318,118.32578004071792,0.34244090616526535,0.5324827544286999,-0.380083696526869,42.65760166716993,37.60832523640367,52.75615452870244
2024-12-06,SH000001,118.76,118.91,117.76,118.06,8920388,105627147875.9,8.92,20.15,2.83,118.2,118.6,119.02,117.68,118.15,118.57464849351653,118.30609263029437,0.2685558632221614,0.4796973761873922,-0.42228302593046163,44.695231712539496,39.97062739511561,54.144440347387246
2024-12-09,SH000001,117.71,118.26,117.51,118.17,6107837,72035611357.5,6.11,23.46,2.2,118.33,118.46,119.07,117.81,118.2,118.51239487912937,118.29601169471701,0.21638318441236493,0.42703453783238676,-0.4213027068400437,46.80501786300445,42.248757551078555,55.917538486856245
2024-12-10,SH000001,118.04,119.61,117.77,119.07,7286268,86381116364.77,7.29,18.94,1.55,118.71,118.47,119.23,117.94,118.22,118.59818028234024,118.35334416177501,0.24483612056522475,0.39059485437895436,-0.2915174676274592,54.35908294692092,46.285532683026005,70.50618347471075
2024-12-11,SH000001,117.52,118.93,117.19,118.46,8768430,103458987496.5,8.77,18.51,2.89,118.44,118.34,119.25,118.04,118.23,118.57692177736482,118.36124459423613,0.21567718312869033,0.35561132012890156,-0.27986827400042247,55.2284596695319,49.26650834519464,67.15236231820643
2024-12-12,SH000001,118.51,123.42,117.34,121.39,8482741,101750254301.74,8.48,17.32,2.02,119.03,118.48,119.33,118.21,118.27,119.00970304238561,118.58559684651493,0.424106195870678,0.3693102952772569,0.1095918011868422,61.409843052728405,53.31428658103923,77.60095599610676
2024-12-13,SH000001,122.3,123.84,121.77,123.15,4235976,51985923376.46,4.24,17.05,2.6,120.05,119.12,119.44,118.49,118.29,119.64667180509552,118.92370078381012,0.722971021285403,0.44004244047888613,0.5658571616130338,71.45460125083855,59.361058137639,95.64168747723765
2024-12-16,SH000001,123.1,128.03,121.22,126.05,8801158,109641568661.42,8.8,20.64,2.72,121.62,119.98,119.78,118.95,118.35,120.6317992196962,119.45157479982419,1.1802244198720189,0.5880788363575127,1.1842911670290124,75.57757730448058,64.7665645265862,97.19960286026935
2024-12-17,SH000001,126.87,127.19,126.06,126.3,7341137,92927129515.19,7.34,19.88,1.82,123.07,120.89,120.03,119.41,118.42,121.50383010897372,119.95886555539276,1.5449645535809537,0.7794559798022009,1.5310171475575056,78.39858167162173,69.31057024159803,96.57460453166911
2024-12-18,SH000001,126.43,129.36,125.26,128.33,5445208,69360964268.78,5.45,22.85,1.98,125.04,121.74,120.44,119.73,118.53,122.55401009220853,120.57894958832664,1.9750605038818918,1.0185768846181391,1.9129672385275054,82.77790955593736,73.7996833463778,100.73436197505646
2024-12-19,SH000001,127.16,131.65,126.68,130.49,6245176,80455136264.42,6.25,15.4,1.65,126.86,122.95,120.88,120.24,118.65,123.77493161648414,121.3131014706728,2.4618301458113336,1.307227536856778,2.309205217909111,85.84456303268115,77.81464324181225,101.90440261441896
2024-12-20,SH000001,131.08,133.4,130.52,132.64,4056976,53495451682.77,4.06,21.3,2.12,128.76,124.4,121.5,120.82,118.86,125.13878829087119,122.1521309913637,2.9866572995074847,1.6431134893869195,2.6870876202411305,89.0002207180654,81.54316906722997,103.91432401973628
2024-12-23,SH000001,132.76,136.43,132.33,135.32,7563685,101386060336.71,7.56,20.96,2.5,130.62,126.12,122.29,121.42,119.12,126.70512855381408,123.12752869570713,3.57759985810695,2.030010763130926,3.0951781899520485,90.74373688896665,84.61002500780886,103.01116065128227
2024-12-24,SH000001,135.16,135.27,135.13,135.22,3541216,47872065580.07,3.54,23.15,2.13,132.4,127.74,123.1,122.06,119.39,128.01510877630423,124.02326731083993,3.9918414654643044,2.422376903597602,3.138929123733405,91.7163589038021,86.97880297313993,101.19147076512647
2024-12-25,SH000001,134.37,136.11,134.04,135.64,3086469,41668730092.58,3.09,18.46,2.41,133.86,129.45,123.9,122.65,119.67,129.1881689645651,124.88376602855548,4.304402936009623,2.7987821100800065,3.0112416518592333,92.7462554866022,88.90128714429402,100.43619217121855
2024-12-26,SH000001,134.72,136.21,134.32,135.85,7636838,103314474864.92,7.64,19.89,2.72,134.93,130.9,124.69,123.18,119.97,130.2130660469397,125.6960796560699,4.516986390869803,3.142422966237966,2.749126849263675,93.89307674561555,90.56521701140119,100.54879621404427
2024-12-27,SH000001,135.61,135.95,135.49,135.91,6578738,89313878154.86,6.58,19.25,2.24,135.59,132.18,125.65,123.69,120.26,131.0895174243336,126.45266634821287,4.6368510761207204,3.441308588214517,2.391084975812407,94.37694224103402,91.83579208794546,99.45924254721109
2024-12-30,SH000001,136.44,136.66,134.83,135.28,6296780,85547512437.06,6.3,19.4,1.75,135.58,133.1,126.54,124.22,120.51,131.7342070513592,127.10654291501191,4.627664136347278,3.6785796978410694,1.8981688770124165,92.21620710805777,91.96259709464957,92.72342713487416
2024-12-31,SH000001,135.01,135.21,134.97,135.12,9422153,127258762129.68,9.42,19.59,1.64,135.56,133.98,127.44,124.68,120.78,132.255098274227,127.70013232871473,4.554965945512279,3.8538569473753115,1.4022179962739356,89.6671841642229,91.19745945117401,86.60663359032066
2025-01-01,SH000001,135.67,138.45,135.25,138.15,9827726,134550093770.57,9.83,22.26,2.08,136.06,134.96,128.35,125.28,121.12,133.16200623203824,128.4741966006618,4.687809631376439,4.020647484175537,1.334324294401803,91.85042206156271,91.41511365463691,92.72103887541431
2025-01-02,SH000001,138.44,144.93,136.71,143.55,4557369,64258223786.27,4.56,15.54,2.5,137.6,136.27,129.61,126.01,121.56,134.76015911941698,129.59092277839056,5.169236341026419,4.250365255545714,1.8377421709614108,90.91615439024815,91.24879389984065,90.25087537106316
2025-01-03,SH000001,143.02,143.41,138.87,140.3,9954672,141015221115.0,9.95,22.7,2.84,138.48,137.03,130.72,126.68,121.94,135.61244233181438,130.38418775776904,5.228254574045337,4.445943119245639,1.5646229095993966,79.77207966389977,87.42322248786036,64.46979401597861
2025-01-06,SH000001,139.34,145.01,138.32,142.55,8121078,114462515077.2,8.12,20.11,2.94,139.93,137.76,131.94,127.45,122.31,136.67975889615062,131.28535903497135,5.3943998611792665,4.635634467632364,1.5175307870938042,79.03978814421035,84.62874437331035,67.86187568601034
2025-01-07,SH000001,142.9,143.62,142.71,143.36,7449328,106621045710.03,7.45,20.19,2.75,141.58,138.57,133.15,128.26,122.7,137.70748829674284,132.17977688423272,5.527711412510115,4.814049856607915,1.4273231118043999,80.8815301067421,83.37967295112094,75.88524441798444
2025-01-08,SH000001,142.31,142.32,142.27,142.28,5603987,79742716551.51,5.6,17.88,1.88,142.41,139.24,134.34,129.01,123.14,138.4109516357055,132.92794155947473,5.483010076230755,4.947841900532484,1.0703363513965432,78.31525713730417,81.69153434651534,71.56270271888184
2025-01-09,SH000001,142.42,142.76,139.13,139.68,9192088,129656616343.18,9.19,24.75,1.93,141.63,139.62,135.26,129.66,123.52,138.60618984559696,133.42809403655068,5.178095809046283,4.993892682235244,0.36840625362207824,68.09098347464025,77.15801738922364,49.95691564547346
2025-01-10,SH000001,140.17,141.28,135.35,136.91,3788242,52480958823.17,3.79,18.34,2.48,140.96,139.72,135.95,130.34,123.84,138.34523756165896,133.68601299680617,4.659224564852792,4.926959058758754,-0.5354689878119245,51.83489203754237,68.71697560532988,18.07072490196734
2025-01-13,SH000001,136.39,136.41,136.34,136.36,6125370,83536597795.33,6.13,17.0,1.95,139.72,139.83,136.46,130.97,124.19,138.03981639832682,133.88408610815387,4.155730290172954,4.772713305041594,-1.2339660297372799,38.34757829825234,58.59384316963736,-2.1449514445177016
2025-01-14,SH000001,136.61,136.86,136.54,136.82,7136678,97570907154.32,7.14,18.29,2.44,138.41,140.0,136.99,131.62,124.51,137.85215233704577,134.10156121125357,3.750591125792198,4.568288869191715,-1.635395486799034,30.63751596695083,49.275067435408516,-6.637586969964545
2025-01-15,SH000001,137.29,137.34,136.98,137.08,5547219,76100851383.94,5.55,20.05,2.38,137.37,139.89,137.43,132.2,124.82,137.73335966980795,134.32218630671628,3.4111733630916774,4.336865767971708,-1.8513848097600611,26.394644875137747,41.648259915318256,-4.112585205223269
2025-01-16,SH000001,136.64,137.0,136.58,136.86,5438825,74375707005.05,5.44,19.31,2.33,136.81,139.22,137.74,132.81,125.21,137.59899664368365,134.51017250621877,3.088824137464883,4.087257441870343,-1.9968666088109206,22.806919909857253,35.367813246831254,-2.314866764090752
2025-01-17,SH000001,135.09,135.32,135.02,135.22,5931002,80160405929.74,5.93,16.49,1.69,136.47,138.71,137.87,133.38,125.53,137.23299716004001,134.56275232057294,2.670244839467074,3.8038549213896897,-2.2672201638452316,15.979807071687738,28.905144521783413,-9.870867828503613
2025-01-20,SH000001,134.64,135.1,134.47,134.99,8943175,120567918878.51,8.94,23.62,1.9,136.19,137.96,137.86,133.94,125.88,136.88792067388002,134.5944002968268,2.293520377053227,3.5017880125223972,-2.4165352709383408,12.744077251651941,23.518122098406252,-8.804012441856685
2025-01-21,SH000001,134.77,138.28,133.59,137.83,5254123,71615388131.03,5.25,20.59,2.74,136.4,137.4,137.99,134.57,126.26,137.03285595482154,134.8340743489137,2.1987816059078398,3.2411867311994857,-2.084810250583292,23.90862874573966,23.64829098085072,24.42930427551753
2025-01-22,SH000001,136.76,140.78,135.38,140.06,7130435,98692496100.81,7.13,20.4,2.19,136.99,137.18,138.21,135.29,126.67,137.49857042331053,135.22117995269787,2.2773904706126586,3.0484274790821204,-1.5420740169389235,43.98416602121699,30.426915994306142,71.0986660750387
2025-01-23,SH000001,140.51,142.76,134.91,137.53,5655189,78619788389.29,5.66,21.74,2.53,137.13,136.97,138.29,135.83,127.02,137.50340574280122,135.39220365990542,2.111202082895801,2.8609823998448567,-1.4995606338981116,43.6448420512221,34.83289134661146,61.268743460443375
2025-01-24,SH000001,137.52,137.84,135.03,135.63,4691306,64071347612.65,4.69,18.69,2.82,137.21,136.84,138.28,136.24,127.37,137.21518947467794,135.40981820361614,1.8053712710618015,2.649860174088246,-1.6889778060528888,36.51204664556208,35.392609779595,38.75092037749624
2025-01-27,SH000001,137.24,137.63,136.07,136.32,4813829,65844339258.51,4.81,24.31,2.44,137.47,136.83,138.33,136.59,127.77,137.0774680170352,135.47723907742235,1.6002289396128333,2.4399339271931635,-1.6794099751606604,34.2650285525121,35.01674937056737,32.76158691640157
2025-01-28,SH000001,136.2,136.7,133.85,134.94,6006682,81432272727.26,6.01,19.04,2.92,136.9,136.65,138.32,136.87,128.14,136.74862678364516,135.43744359020587,1.311183193439291,2.214183780442389,-1.8060011740061963,27.750658802365376,32.5947191811667,18.062538044762718
2025-01-29,SH000001,134.86,134.95,134.82,134.93,9070543,122355014397.26,9.07,20.76,2.79,135.87,136.43,138.16,137.09,128.41,136.46883804769976,135.39985517611655,1.0689828715832164,1.9851435986705548,-1.8323214541746768,23.37139521757112,29.52027785996817,11.073629932777017
2025-01-30,SH000001,134.25,141.4,132.47,138.62,4226921,57670873589.14,4.23,18.28,1.61,136.09,136.61,137.91,137.36,128.8,136.79978604036134,135.63838442233015,1.1614016180311921,1.8203952025426824,-1.3179871690229805,35.50318476117961,31.514580160371985,43.480393962794864
2025-01-31,SH000001,138.17,138.21,137.93,137.98,6797942,93861591227.61,6.8,23.37,2.84,136.56,136.88,137.8,137.54,129.18,136.9813574187673,135.81183742808346,1.169519990683824,1.6902201601709108,-1.0414003389741735,41.517834220443014,34.84899818039566,54.855506300537726
2025-02-03,SH000001,138.03,138.13,137.62,137.7,9121101,125749879804.04,9.12,20.26,2.46,136.83,137.15,137.56,137.62,129.52,137.09191781588,135.9517013222995,1.1402164935805104,1.580219426852831,-0.8800058665446411,44.62057104816056,38.1061891363173,57.64933487184709
2025-02-04,SH000001,137.3,137.53,136.12,136.48,4882611,66838277909.43,4.88,18.85,2.36,137.14,137.02,137.21,137.66,129.86,136.99777661343694,135.9908345576847,1.0069420557522335,1.4655639526327116,-0.9172437937609561,42.737005253357424,39.649794508664,48.911426742744254
2025-02-05,SH000001,137.12,141.99,135.11,140.7,5272561,73242050707.99,5.27,15.62,1.88,138.3,137.08,137.13,137.83,130.24,137.56734944213895,136.33966162748584,1.227687814653109,1.417988725036791,-0.38060182076736426,57.307863446215805,45.535817487847936,80.85195536295154
2025-02-06,SH000001,141.25,141.51,140.16,140.39,3832685,53972280149.85,3.83,20.12,2.87,138.65,137.37,137.17,137.98,130.58,138.00160337411756,136.63968669211653,1.3619166820010378,1.4067743164296405,-0.08971526885720538,65.93633473445192,52.3359899033826,93.13702439659056
2025-02-07,SH000001,140.75,141.43,140.68,141.34,9822487,138545498353.66,9.82,23.0,1.78,139.32,137.94,137.39,138.17,130.93,138.51520285502255,136.98785804825604,1.5273448067665072,1.430888414497014,0.19291278453898641,75.01497945882227,59.89565308852915,105.2536321994085
2025-02-10,SH000001,142.64,143.68,142.39,143.33,8037253,114920662080.42,8.04,20.11,2.19,140.45,138.64,137.74,138.43,131.33,139.25594087732676,137.45764634097782,1.7982945363489478,1.5043696388674008,0.5878497949630939,82.30258220240249,67.36462945982026,112.17848768756693
2025-02-11,SH000001,143.17,144.01,138.56,139.25,6058124,85545943113.68,6.06,24.83,2.15,141.0,139.07,137.86,138.57,131.63,139.25502689619958,137.59041327868317,1.6646136175164088,1.5364184345972025,0.25639036583841257,74.4524435942071,69.72723417128253,83.90286244005623
2025-02-12,SH000001,138.71,139.61,134.75,136.29,10619110,146011649256.2,10.62,16.04,1.72,140.12,139.21,137.82,138.51,131.9,138.79886891216887,137.4940863691511,1.3047825430177795,1.490091256281318,-0.37061742652707697,55.178518911616806,64.87766241806062,35.78023189872917
2025-02-13,SH000001,136.89,137.51,134.53,135.25,12472392,169713400708.23,12.47,22.35,2.21,139.09,138.87,137.74,138.23,132.12,138.2528890795275,137.32785774921396,0.9250313303135442,1.3770792710877633,-0.9040958815484381,39.317324844031454,56.35754989338423,5.236874745325906
2025-02-14,SH000001,135.3,136.77,131.11,131.64,14574648,194527564078.65,14.57,21.09,2.71,137.15,138.24,137.56,137.94,132.31,137.23552152883096,136.9065349529759,0.32898657585505475,1.1674607320412216,-1.6769483123723337,27.581058939948548,46.765386242239,-10.787595664632363
2025-02-17,SH000001,132.83,133.06,131.36,131.82,9029908,119487320868.64,9.03,24.2,2.79,134.85,137.65,137.4,137.59,132.52,136.40236437054926,136.52975458608879,-0.12739021553952057,0.9084905425250732,-2.071761516129188,20.221997949629728,37.91759014470258,-15.169186440515972
2025-02-18,SH000001,131.23,132.97,127.13,128.3,6571451,85274140507.8,6.57,22.89,2.04,132.66,136.83,136.93,137.08,132.67,135.15584677508016,135.9201431352674,-0.7642963601872452,0.5739331619826096,-2.6764590443397096,15.791758506704209,30.542312932036452,-13.709350343960281
2025-02-19,SH000001,128.26,128.27,128.23,128.24,4864856,62392690053.4,4.86,22.02,1.62,131.05,135.58,136.33,136.62,132.81,134.09187034814477,135.3512436437661,-1.2593732956213444,0.2072718704618188,-2.9332903321663264,12.719782132431586,24.60146933216816,-11.043592267041568
2025-02-20,SH000001,127.4,128.81,127.18,128.42,5243853,67072381093.77,5.24,18.5,2.39,129.68,134.39,135.88,136.24,132.95,133.21927490996865,134.83781818867232,-1.6185432787036689,-0.15789115937127876,-2.92130423866478,11.027248119883286,20.0767289280732,-7.0717134964965425
2025-02-21,SH000001,128.92,128.97,128.46,128.56,3641209,46876328419.58,3.64,22.5,2.04,129.07,133.11,135.52,135.96,133.15,132.50246338535808,134.37279461914105,-1.870331233782963,-0.5003791742536157,-2.7399041190586946,10.175353406936424,16.776270421027608,-3.0264806212459447
2025-02-24,SH000001,127.38,128.48,124.06,124.52,5926466,74642177117.6,5.93,20.17,2.16,127.61,131.23,134.94,135.57,133.27,131.274392095303,133.64295798068616,-2.3685658853831626,-0.874016516479525,-2.989098737807275,7.769635390261996,13.774058744105737,-4.239211317425486
2025-02-25,SH000001,123.87,123.91,123.49,123.59,5070907,62741170966.26,5.07,15.2,2.26,126.67,129.66,134.37,135.13,133.37,130.09217792679485,132.89829442656125,-2.8061164997664036,-1.2604365131369009,-3.0913599732590056,5.417512514097651,10.988543334103042,-5.724549125913132
